id,sku,link-href,name,origin_price,discount_percent,discount_percent,img-src,rating,review_count,brand_name,specification
169264166,8725450554583,https://tiki.vn/may-tinh-xach-tay-laptop-hp-14s-dq2545tu-46m23pa-core-i5-1135g7-8gb-256gb-14hd-win11-hang-chinh-hang-p169264166.html?spid=169264167,Máy tính xách tay Laptop HP (Core i5-1135G7/ 8GB/ 256GB/ 14HD/ Win11/màu Bạc ) - Hàng Chính Hãng,N/A,0,16290000,https://salt.tikicdn.com/cache/280x280/ts/product/e2/bb/fa/162e340fb6a2e151e7eb079b7ec1927c.jpg,0,0,HP,N/A
275938047,5998281030594,https://tiki.vn/laptop-asus-vivobook-go-15-e1504fa-r5-7520u-16gb-512gb-chuot-win11-nj776w-hang-chinh-hang-p275938047.html?spid=275938048,Laptop Asus Vivobook Go 15 E1504FA R5 7520U/16GB/512GB/Chuột/Win11 (NJ776W) - Hàng Chính Hãng,N/A,10,12990000,https://salt.tikicdn.com/cache/280x280/ts/product/8c/0b/6f/e320c814d713a6a3c691bcb47fd1dbd2.jpg,0,0,Asus,N/A
275938054,3128746809402,https://tiki.vn/laptop-asus-vivobook-15-oled-a1505va-i5-13500h-16gb-512gb-chuot-win11-l1341w-hang-chinh-hang-p275938054.html?spid=275938055,Laptop Asus Vivobook 15 OLED A1505VA i5 13500H/16GB/512GB/Chuột/Win11 (L1341W) - Hàng Chính Hãng,N/A,10,17990000,https://salt.tikicdn.com/cache/280x280/ts/product/e5/98/53/bfa3d0981c3edc4101272f8e6ea93af4.jpg,0,0,Asus,N/A
248808510,6073843609040,https://tiki.vn/may-tinh-xach-tay-nb-laptop-hp-240-g8-i3-1005g1-4gd4-256gssd-14-0fhd-wlac-bt4-2-3c41whr-w11sl-bac-hang-chinh-hang-p248808510.html?spid=248808511,Máy Tính Xách Tay (NB) Laptop HP 240 G8 i3-1005G1/4GD4/256GSSD/14.0FHD/Wlac/BT4.2/3C41WHr/W11SL/BẠC - Hàng Chính Hãng,N/A,0,11040000,https://salt.tikicdn.com/cache/280x280/ts/product/2f/96/48/7db9a7b4ab362d2256488d10f774babd.png,0,0,HP,N/A
252171302,8946290110316,https://tiki.vn/may-tinh-xach-tay-laptop-hp-15s-fq2663tu-core-i3-1115g4-4gb-ram-256gb-ssd-intel-graphics-15-6-inch-hd-3-cell-wlan-ac-bt-win11h-natural-silver-hang-chinh-hang-p252171302.html?spid=252171303,Máy Tính Xách Tay Laptop HP 15s-fq2663TU (Core i3-1115G4, 4GB Ram, 256GB SSD, Intel Graphics, 15.6 inch HD, 3 Cell, Wlan ac+BT, Win11H, Natural Silver) - Hàng Chính Hãng,N/A,0,10200000,https://salt.tikicdn.com/cache/280x280/ts/product/82/f0/e4/266eca34a1dafd93e0d3ffc41bdf1631.jpg,0,0,HP,N/A
275786074,5241728159953,https://tiki.vn/laptop-acer-aspire-lite-14-51m-36mh-i3-1215u8gb256gbwin11-nx-ktvsv-001-hang-chinh-hang-p275786074.html?spid=275786075,Laptop Acer Aspire Lite 14 51M 36MH i3 1215U8GB256GBWin11 (NX.KTVSV.001) - Hàng Chính Hãng,N/A,10,9490000,https://salt.tikicdn.com/cache/280x280/ts/product/8f/f7/86/12911c00420e4898db79bb5ed293fed9.jpg,0,0,Asus,N/A
249136428,3021952901787,https://tiki.vn/may-tinh-xach-tay-laptop-hp-15s-fq5104tu-core-i7-1255u-8gb-ram-512gb-ssd-intel-graphics-15-6-inch-hd-3-cell-wlan-ac-bt-win11-home-64-natural-silver-1yr-hang-chinh-hang-p249136428.html?spid=249136810,Máy Tính Xách Tay Laptop HP 15s-fq5104TU, Core i7-1255U, 8GB Ram, 512GB SSD, Intel Graphics, 15.6 inch HD, 3 Cell, Wlan ac+BT, Win11 Home 64, Natural silver, 1Yr - Hàng Chính Hãng,N/A,0,19800000,https://salt.tikicdn.com/cache/280x280/ts/product/82/f0/e4/218a164a6e621babc343c45aee3bcf7e.jpg,0,0,HP,N/A
249160543,6412723626913,https://tiki.vn/may-tinh-xach-tay-laptop-hp-pavilion-15-eg2036tx-vo-nhom-bac-intel-core-i5-1235u-8gb-ram-512gb-ssd-m2-15-6-fhd-vga-nvidia-mx550-2g-win-11-hang-chinh-hang-p249160543.html?spid=249160544,Máy Tính Xách Tay Laptop HP Pavilion 15-eg2036TX Vỏ Nhôm Bạc (intel core i5-1235U, 8GB Ram, 512GB SSD M2, 15.6" FHD, VGA Nvidia MX550 2G, Win 11) - Hàng Chính Hãng,N/A,0,19320000,https://salt.tikicdn.com/cache/280x280/ts/product/1e/ff/9a/68f2090aac570b8239adffdf1d24081e.jpg,0,0,HP,N/A
252064720,9782667092290,https://tiki.vn/may-tinh-xach-tay-laptop-hp-15s-fq2712tu-core-i3-1115g4-8gb-ram-256gb-ssd-intel-graphics-15-6-fhd-webcam-3-cell-wlan-ac-bt-win11-home-64-natural-silver-1y-wty-hang-chinh-hang-p252064720.html?spid=252064721,Máy Tính Xách Tay Laptop HP 15s-fq2712TU Core i3-1115G4,8GB RAM,256GB SSD,Intel Graphics,15.6"FHD,Webcam,3 Cell,Wlan ac+BT,Win11 Home 64,Natural Silver,1Y WTY - Hàng Chính Hãng,N/A,0,11580000,https://salt.tikicdn.com/cache/280x280/ts/product/82/f0/e4/249b6070239f3416decfcb96702fe650.jpg,0,0,HP,N/A
193125722,4953889664341,https://tiki.vn/laptop-hp-240-g8-617k2pa-bac-tang-kem-chuot-zadez-m-331-hang-chinh-hang-p193125722.html?spid=248802669,Laptop HP 240 G8 617K2PA (Bạc) (Tặng kèm chuột Zadez M-331) - Hàng chính hãng,N/A,0,11040000,https://salt.tikicdn.com/cache/280x280/ts/product/c9/a3/22/9e58b2b66e2463f47192190189228915.png,0,0,HP,N/A
