id,sku,link-href,name,origin_price,discount_percent,sale_price,img-src,rating,review_count,brand_name,specification,date
275786110,7271803134428,https://tiki.vn/laptop-hp-gaming-victus-15-fa1139tx-i5-12450h-16gb-512gb-4gb-rtx2050-144hz-win11-8y6w3pa-hang-chinh-hang-p275786110.html?spid=275786111,Laptop HP Gaming VICTUS 15 fa1139TX i5 12450H/16GB/512GB/4GB RTX2050/144Hz/Win11 (8Y6W3PA) - Hàng Chính Hãng,24590000,23%,18990000,https://salt.tikicdn.com/cache/280x280/ts/product/61/b8/4f/8fe84df4fa39c1a02b7bcad8d660d2fd.jpg,0,0,HP,Thế Giới Di Động Official; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
199692559,6948646109561,https://tiki.vn/laptop-hp-15s-fq5080tu-6k7a0pa-i5-1235u-8gb-256gb-intel-iris-xe-graphics-15-6-fhd-win-11-hang-chinh-hang-p199692559.html?spid=249011320,Laptop HP 15s-fq5080TU (6K7A0PA) (i5-1235U | 8GB | 256GB | Intel Iris Xe Graphics | 15.6' FHD | Win 11) - Hàng Chính Hãng,16200000,0%,16200000,https://salt.tikicdn.com/cache/280x280/ts/product/ea/64/ca/b059dfbfd22d7ca144ae9d7a4067d0e4.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc / Singapore / Việt Nam,2024-11-21
275850110,3341202622302,https://tiki.vn/laptop-hp-elitebook-630-g10-9j0b3pt-i5-1335u-8gb-512gb-ssd-13-3-inch-fhd-win11-silver-vo-nhom-hang-chinh-hang-p275850110.html?spid=275850111,Laptop HP EliteBook 630 G10 9J0B3PT (i5 1335U/ 8GB/ 512GB SSD/13.3 inch FHD/Win11/ Silver/ Vỏ nhôm) - Hàng Chính Hãng,19969000,0%,19969000,https://salt.tikicdn.com/cache/280x280/ts/product/ac/ed/15/c7847e98527242dba0721bbb18cfeb8c.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
275852953,1358745360387,https://tiki.vn/laptop-hp-pavilion-15-eg3095tu-8c5l6pa-i5-1335u-8gb-512gb-ssd-15-6-inch-fhd-win11-silver-vo-nhom-hang-chinh-hang-p275852953.html?spid=275852956,Laptop HP Pavilion 15-eg3095TU 8C5L6PA (i5 1335U/ 8GB/ 512GB SSD/15.6 inch FHD/Win11/ Silver/ Vỏ nhôm) - Hàng Chính Hãng,17290000,0%,17290000,https://salt.tikicdn.com/cache/280x280/ts/product/6d/27/d5/7ad8bc14f5535c633da2c1e7cee4c1cb.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
275382480,2480729978404,https://tiki.vn/laptop-hp-probook-440-g10-873b1pa-i5-1340p-8gb-ram-512gb-ssd-14-fhd-cam-ung-win11-bac-hang-chinh-hang-bao-hanh-12-thang-p275382480.html?spid=275382483,LAPTOP HP PROBOOK 440 G10 (873B1PA) (I5 1340P/8GB RAM/512GB SSD/14 FHD CẢM ỨNG/WIN11/BẠC) - Hàng Chính Hãng - Bảo Hành 12 Tháng,22690000,14%,19589000,https://salt.tikicdn.com/cache/280x280/ts/product/7a/8c/49/769235be295bc27dc8dca20f664bb5b1.jpeg,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
275853281,1899142267316,https://tiki.vn/laptop-hp-pavilion-15-eg3094tu-8c5l5pa-i5-1335u-8gb-512gb-ssd-15-6-inch-fhd-win11-gold-vo-nhom-hang-chinh-hang-p275853281.html?spid=275853282,Laptop HP Pavilion 15-eg3094TU 8C5L5PA (i5 1335U/ 8GB/ 512GB SSD/15.6 inch FHD/Win11/ Gold/ Vỏ nhôm) - Hàng Chính Hãng,16799000,0%,16799000,https://salt.tikicdn.com/cache/280x280/ts/product/40/b6/40/728fec60882330c17ba85c1f56db41b8.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
273379339,5462568871658,https://tiki.vn/laptop-hp-pavilion-15-eg3094tu-8c5l5pa-core-i5-1335u-8gb-512gb-intel-iris-xe-15-6-inch-fhd-windows-11-hang-chinh-hang-p273379339.html?spid=273379340,Laptop HP Pavilion 15-eg3094TU 8C5L5PA (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Windows 11) - Hàng Chính Hãng,21190000,0%,21190000,https://salt.tikicdn.com/cache/280x280/ts/product/60/07/bf/cb9da62bd53967c08862ceee3d91cc0b.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
271389249,9702817605428,https://tiki.vn/laptop-hp-elite-x360-830-g10-876c5pa-intel-core-i7-1355u-16gb-512gb-intel-iris-xe-13-3-inch-wuxga-win-11-bac-hang-chinh-hang-p271389249.html?spid=271389250,Laptop HP Elite x360 830 G10 876C5PA (Intel Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 13.3 inch WUXGA | Win 11 | Bạc) - Hàng Chính Hãng,43990000,0%,43990000,https://salt.tikicdn.com/cache/280x280/ts/product/d7/db/b0/44f5d46867057a369b85d697d70d0931.png,0,0,HP,HP Official Store; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
275850162,7401523001471,https://tiki.vn/laptop-hp-envy-x360-14-fc0083tu-a19bspa-ultra-7-155u-32gb-1tb-ssd-14-0inch-oled-touch-win11-blue-vo-nhom-pen-hang-chinh-hang-p275850162.html?spid=275850163,Laptop HP Envy x360 14-fc0083TU A19BSPA (Ultra 7 155U/ 32GB/ 1TB SSD/ 14.0inch OLED Touch/ Win11/ Blue/ Vỏ nhôm/ Pen) - Hàng Chính Hãng,34259000,0%,34259000,https://salt.tikicdn.com/cache/280x280/ts/product/fc/12/6d/ccc5e0eec0a6ed181cf74855dfb298df.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
275852844,1271006534359,https://tiki.vn/laptop-hp-pavilion-15-eg3091tu-8c5l2pa-i7-1355u-16gb-512gb-ssd-15-6-inch-fhd-win11-gold-vo-nhom-hang-chinh-hang-p275852844.html?spid=275852845,Laptop HP Pavilion 15-eg3091TU 8C5L2PA (i7 1355U/ 16GB/ 512GB SSD/15.6 inch FHD/Win11/ Gold/ Vỏ nhôm) - Hàng Chính Hãng,23019000,0%,23019000,https://salt.tikicdn.com/cache/280x280/ts/product/7c/c9/3b/86cef58040c45f2db92fb288277627af.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
252172436,8746701926798,https://tiki.vn/laptop-hp-15-dw3033dx-405f6ua-core-i3-1115g4-8gb-ram-256gb-ssd-nvme-15-6-inch-fhd-bt-win10s-silver-hang-nhap-khau-p252172436.html?spid=252172437,Laptop HP 15-DW3033dx (405F6UA) (Core i3-1115G4  8GB Ram  256GB SSD NVme  15.6 inch FHD  BT  Win10S  Silver - Hàng Nhập Khẩu,11640000,0%,11640000,https://salt.tikicdn.com/cache/280x280/ts/product/fa/cf/d5/18e6e36a2e4f95e45f01ced34835e399.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
275850178,3991555796929,https://tiki.vn/laptop-hp-envy-x360-14-fc0086tu-a19bwpa-ultra7-155u-32gb-ram-512gb-ssd-14-2-8k-cam-ung-but-win11-bac-hang-chinh-hang-p275850178.html?spid=275850179,Laptop HP Envy X360 14-fc0086TU (A19BWPA) (Ultra7 155U/32GB RAM/512GB SSD/14 2.8K Cảm ứng/Bút/Win11/Bạc) - Hàng Chính Hãng,32969000,0%,32969000,https://salt.tikicdn.com/cache/280x280/ts/product/6a/32/2a/5c178a384b872d93e1d0f71adba6db2a.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
