id,sku,product_name,short_description,price,list_price,origin_price,discount,discount_rate,all_time_quantity_sold,rating_average,review_count,inventory_status,stock_item_qty,stock_item_max_sale_qty,brand_id,brand_name,url_key,url_path,specification,variations,date
213867594,1763512578118,Laptop HP 15s-fq2712TU 7C0X2PA (Core i3 1115G4/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc/ Vỏ nhựa) - Hàng Chính Hãng,Laptop HP 15s-fq2712TU 7C0X2PA (Core i3 1115G4/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc/ Vỏ nhựa) - Hàng Chính Hãng tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,11580000,11580000,11580000,0,0,,0,0,availability,89,20,17825,HP,laptop-hp-15s-fq2712tu-7c0x2pa-core-i3-1115g4-8gb-256gb-ssd-intel-uhd-graphics-15-6inch-full-hd-windows-11-home-ba-c-vo-nhua-hang-chinh-hang-p213867594,laptop-hp-15s-fq2712tu-7c0x2pa-core-i3-1115g4-8gb-256gb-ssd-intel-uhd-graphics-15-6inch-full-hd-windows-11-home-ba-c-vo-nhua-hang-chinh-hang-p213867594.html?spid=249009298,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
275786139,4860145973445,Laptop HP 15 fd0234TU i5 1334U/16GB/512GB/Win11 (9Q969PA) - Hàng Chính Hãng,Laptop HP 15 fd0234TU i5 1334U/16GB/512GB/Win11 (9Q969PA) - Hàng Chính Hãng tại Thế Giới Di Động Official giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,16490000,16490000,19790000,3300000,17,,0,0,availability,89,20,17825,HP,laptop-hp-15-fd0234tu-i5-1334u-16gb-512gb-win11-9q969pa-hang-chinh-hang-p275786139,laptop-hp-15-fd0234tu-i5-1334u-16gb-512gb-win11-9q969pa-hang-chinh-hang-p275786139.html?spid=275786140,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"Thế Giới Di Động Official"},[],2024-12-06
190725441,7233439521295,Laptop HP 15s fq5078TU i5 1235U/8GB/512GB/15.6"F/Win11/(6K798PA)/Bạc - Hàng chính hãng,Laptop HP 15s fq5078TU i5 1235U/8GB/512GB/15.6"F/Win11/(6K798PA)/Bạc - Hàng chính hãng tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,17640000,17640000,17640000,0,0,,0,0,availability,89,20,17825,HP,laptop-hp-15s-fq5078tu-i5-1235u-8gb-512gb-15-6-f-win11-6k798pa-bac-hang-chinh-hang-p190725441,laptop-hp-15s-fq5078tu-i5-1235u-8gb-512gb-15-6-f-win11-6k798pa-bac-hang-chinh-hang-p190725441.html?spid=248802605,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
248912686,9813111959724,Máy Tính Xách Tay Laptop HP 15-DY2795WM ( Core i5-1135G7 2.4Ghz  8GB Ram  SSD 256GB  15.6 Inch FHD  Natural Silver  Win11) - Hàng Chính Hãng,Máy Tính Xách Tay Laptop HP 15-DY2795WM ( Core i5-1135G7 2.4Ghz  8GB Ram  SSD 256GB  15.6 Inch FHD  Natural Silver  Win11) - Hàng Chính Hãng tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,14280000,14280000,14280000,0,0,,0,0,availability,89,20,17825,HP,may-tinh-xach-tay-laptop-hp-15-dy2795wm-core-i5-1135g7-2-4ghz-8gb-ram-ssd-256gb-15-6-inch-fhd-natural-silver-win11-hang-chinh-hang-p248912686,may-tinh-xach-tay-laptop-hp-15-dy2795wm-core-i5-1135g7-2-4ghz-8gb-ram-ssd-256gb-15-6-inch-fhd-natural-silver-win11-hang-chinh-hang-p248912686.html?spid=248912687,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
275517175,8083444599460,Laptop HP 14s-dq2644TU 7C0W6PA (Intel Core i3-1115G4 | 8GB | 256GB | Intel UHD | 14 inch FHD | Win 11 | Bạc) - Hàng Chính Hãng - 12 Tháng Bảo Hành,Laptop HP 14s-dq2644TU 7C0W6PA (Intel Core i3-1115G4 | 8GB | 256GB | Intel UHD | 14 inch FHD | Win 11 | Bạc) - Hàng Chính Hãng - 12 Tháng Bảo Hành tại An Khang Computer giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,12590000,12590000,12590000,0,0,,0,0,availability,89,20,17825,HP,laptop-hp-14s-dq2644tu-7c0w6pa-intel-core-i3-1115g4-8gb-256gb-intel-uhd-14-inch-fhd-win-11-bac-hang-chinh-hang-12-thang-bao-hanh-p275517175,laptop-hp-14s-dq2644tu-7c0w6pa-intel-core-i3-1115g4-8gb-256gb-intel-uhd-14-inch-fhd-win-11-bac-hang-chinh-hang-12-thang-bao-hanh-p275517175.html?spid=275517178,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"China"; "sellerName":"An Khang Computer"},[],2024-12-06
275721993,1191819352842,Laptop HP 15-fd0235TU 9Q970PA (Intel Core i5-1334U | 16GB | 512GB | Iris Xe Graphics | 15.6 inch FHD | Windows 11 | Natural silver) - Hàng Chính Hãng - Bảo Hành 12 Tháng,Laptop HP 15-fd0235TU 9Q970PA (Intel Core i5-1334U | 16GB | 512GB | Iris Xe Graphics | 15.6 inch FHD | Windows 11 | Natural silver) - Hàng Chính Hãng - Bảo Hành 12 Tháng tại An Khang Computer giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,16159000,16159000,19990000,3831000,19,,0,0,availability,89,20,17825,HP,laptop-hp-15-fd0235tu-9q970pa-intel-core-i5-1334u-16gb-512gb-iris-xe-graphics-15-6-inch-fhd-windows-11-natural-silver-hang-chinh-hang-bao-hanh-12-thang-p275721993,laptop-hp-15-fd0235tu-9q970pa-intel-core-i5-1334u-16gb-512gb-iris-xe-graphics-15-6-inch-fhd-windows-11-natural-silver-hang-chinh-hang-bao-hanh-12-thang-p275721993.html?spid=275721994,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"China"; "sellerName":"An Khang Computer"},[],2024-12-06
248913699,3828399760287,Máy Tính Xách Tay Laptop HP 15S-FQ4006TU 15.6" FHD  Core i7-1195G7 8GB RAM 256GB SSD Win 11 Natural Silver - Hàng Chính Hãng,Máy Tính Xách Tay Laptop HP 15S-FQ4006TU 15.6" FHD Core i7-1195G7 8GB RAM 256GB SSD Win 11 Natural Silver - Hàng Chính Hãng tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,18360000,18360000,18360000,0,0,,0,0,availability,89,20,17825,HP,may-tinh-xach-tay-laptop-hp-15s-fq4006tu-15-6-fhd-core-i7-1195g7-8gb-ram-256gb-ssd-win-11-natural-silver-hang-chinh-hang-p248913699,may-tinh-xach-tay-laptop-hp-15s-fq4006tu-15-6-fhd-core-i7-1195g7-8gb-ram-256gb-ssd-win-11-natural-silver-hang-chinh-hang-p248913699.html?spid=248913700,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
249033674,7485764712175,Máy Tính Xách Tay Laptop HP Pavilion 15-EG2056TU (Core i5-1240P  8GB Ram  512GB SSD  Intel Iris Xe  15.6 Inch FHD  Win11) - Hàng Chính Hãng,Máy Tính Xách Tay Laptop HP Pavilion 15-EG2056TU (Core i5-1240P  8GB Ram  512GB SSD  Intel Iris Xe  15.6 Inch FHD  Win11) - Hàng Chính Hãng tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,18360000,18360000,18360000,0,0,,0,0,availability,89,20,17825,HP,may-tinh-xach-tay-laptop-hp-pavilion-15-eg2056tu-core-i5-1240p-8gb-ram-512gb-ssd-intel-iris-xe-15-6-inch-fhd-win11-hang-chinh-hang-p249033674,may-tinh-xach-tay-laptop-hp-pavilion-15-eg2056tu-core-i5-1240p-8gb-ram-512gb-ssd-intel-iris-xe-15-6-inch-fhd-win11-hang-chinh-hang-p249033674.html?spid=249033675,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
274033248,8557690363132,Laptop HP 15s fq5231TU 8U241PA (Core i3 1215U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhựa) - Hàng Chính Hãng - Bảo Hành 12 Tháng,Laptop HP 15s fq5231TU 8U241PA (Core i3 1215U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhựa) - Hàng Chính Hãng - Bảo Hành 12 Tháng tại An Khang Computer giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,9869000,9869000,9869000,0,0,,0,0,availability,89,20,17825,HP,laptop-hp-15s-fq5231tu-8u241pa-core-i3-1215u-8gb-256gb-ssd-intel-uhd-graphics-15-6inch-full-hd-windows-11-home-silver-vo-nhua-hang-chinh-hang-bao-hanh-12-thang-p274033248,laptop-hp-15s-fq5231tu-8u241pa-core-i3-1215u-8gb-256gb-ssd-intel-uhd-graphics-15-6inch-full-hd-windows-11-home-silver-vo-nhua-hang-chinh-hang-bao-hanh-12-thang-p274033248.html?spid=274033249,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"China"; "sellerName":"An Khang Computer"},[],2024-12-06
275786068,9316982706959,Laptop HP 15 fd0303TU i3 1315U/8GB/512GB/Win11 (A2NL4PA) - Hàng Chính Hãng,Laptop HP 15 fd0303TU i3 1315U/8GB/512GB/Win11 (A2NL4PA) - Hàng Chính Hãng tại Thế Giới Di Động Official giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,11890000,11890000,13490000,1600000,12,,0,0,availability,89,20,17825,HP,laptop-hp-15-fd0303tu-i3-1315u-8gb-512gb-win11-a2nl4pa-hang-chinh-hang-p275786068,laptop-hp-15-fd0303tu-i3-1315u-8gb-512gb-win11-a2nl4pa-hang-chinh-hang-p275786068.html?spid=275786069,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"Thế Giới Di Động Official"},[],2024-12-06
275786074,5241728159953,Laptop Acer Aspire Lite 14 51M 36MH i3 1215U8GB256GBWin11 (NX.KTVSV.001) - Hàng Chính Hãng,Laptop Acer Aspire Lite 14 51M 36MH i3 1215U8GB256GBWin11 (NX.KTVSV.001) - Hàng Chính Hãng tại Thế Giới Di Động Official giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,9290000,9290000,10490000,1200000,11,,0,0,availability,89,20,17826,Asus,laptop-acer-aspire-lite-14-51m-36mh-i3-1215u8gb256gbwin11-nx-ktvsv-001-hang-chinh-hang-p275786074,laptop-acer-aspire-lite-14-51m-36mh-i3-1215u8gb256gbwin11-nx-ktvsv-001-hang-chinh-hang-p275786074.html?spid=275786075,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"Thế Giới Di Động Official"},[],2024-12-06
225195387,3655337213636,Máy Tính Xách Tay Màn Hình Cảm Ứng Laptop Asus VivoBook R565EA-UH51T (Core i5-1135G7  8GB Ram  256GB SSD  15.6 Inch FHD Cảm ứng  Win10  Xám - Hàng Chính Hãng,Máy Tính Xách Tay Màn Hình Cảm Ứng Laptop Asus VivoBook R565EA-UH51T (Core i5-1135G7  8GB Ram  256GB SSD  15.6 Inch FHD Cảm ứng  Win10  Xám - Hàng Chính Hãng tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,16020000,16020000,16020000,0,0,,0,0,availability,89,20,17826,Asus,may-tinh-xach-tay-man-hinh-cam-ung-laptop-asus-vivobook-r565ea-uh51t-core-i5-1135g7-8gb-ram-256gb-ssd-15-6-inch-fhd-cam-ung-win10-xam-hang-chinh-hang-p225195387,may-tinh-xach-tay-man-hinh-cam-ung-laptop-asus-vivobook-r565ea-uh51t-core-i5-1135g7-8gb-ram-256gb-ssd-15-6-inch-fhd-cam-ung-win10-xam-hang-chinh-hang-p225195387.html?spid=225195388,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
248810963,1949317531855,Laptop HP 240 G8 i3-1005G1/4GD4/256GSSD/14.0FHD/Wlac/BT4.2/3C41WHr/W11SL/BẠC (617K5PA) - Hàng Chính Hãng,Laptop HP 240 G8 i3-1005G1/4GD4/256GSSD/14.0FHD/Wlac/BT4.2/3C41WHr/W11SL/BẠC (617K5PA) - Hàng Chính Hãng tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,11040000,11040000,11040000,0,0,,0,0,availability,89,20,17825,HP,laptop-hp-240-g8-i3-1005g1-4gd4-256gssd-14-0fhd-wlac-bt4-2-3c41whr-w11sl-bac-617k5pa-hang-chinh-hang-p248810963,laptop-hp-240-g8-i3-1005g1-4gd4-256gssd-14-0fhd-wlac-bt4-2-3c41whr-w11sl-bac-617k5pa-hang-chinh-hang-p248810963.html?spid=248810966,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
273332620,8597445154324,Máy tính xách tay HP 15s-fq5231TU Core i3-1215U 8GB RAM 256GB SSD Intel Graphics 15.6"FHD Webcam 3 Cell Wlan ac+BT Win11 Home 64 Natural Silver 1Y WTY_8U241PA - Hàng Chính Hãng,Máy tính xách tay HP 15s-fq5231TU Core i3-1215U 8GB RAM 256GB SSD Intel Graphics 15.6"FHD Webcam 3 Cell Wlan ac+BT Win11 Home 64 Natural Silver 1Y WTY_8U241PA - Hàng Chính Hãng tại HP Official Store giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,11790000,11790000,11790000,0,0,,0,0,availability,89,20,17825,HP,may-tinh-xach-tay-hp-15s-fq5231tu-core-i3-1215u-8gb-ram-256gb-ssd-intel-graphics-15-6-fhd-webcam-3-cell-wlan-ac-bt-win11-home-64-natural-silver-1y-wty_8u241pa-hang-chinh-hang-p273332620,may-tinh-xach-tay-hp-15s-fq5231tu-core-i3-1215u-8gb-ram-256gb-ssd-intel-graphics-15-6-fhd-webcam-3-cell-wlan-ac-bt-win11-home-64-natural-silver-1y-wty_8u241pa-hang-chinh-hang-p273332620.html?spid=273332621,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"HP Official Store"},[],2024-12-06
247656002,2345090566162,Máy Tính Xách Tay Laptop Asus Zenbook Q409ZA-EV0.I5256BL ( Intel Core i5.1240P/8GB LPDDR4/SSD 256GB/Intel Iris Xe Graphics/14inch OLED WQ/Win11/Blue ) - Hàng Chính Hãng,Máy Tính Xách Tay Laptop Asus Zenbook Q409ZA-EV0.I5256BL ( Intel Core i5.1240P/8GB LPDDR4/SSD 256GB/Intel Iris Xe Graphics/14inch OLED WQ/Win11/Blue ) - Hàng Chính Hãng tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,18000000,18000000,18000000,0,0,,0,0,availability,89,20,17826,Asus,may-tinh-xach-tay-laptop-asus-zenbook-q409za-ev0-i5256bl-intel-core-i5-1240p-8gb-lpddr4-ssd-256gb-intel-iris-xe-graphics-14inch-oled-wq-win11-blue-hang-chinh-hang-p247656002,may-tinh-xach-tay-laptop-asus-zenbook-q409za-ev0-i5256bl-intel-core-i5-1240p-8gb-lpddr4-ssd-256gb-intel-iris-xe-graphics-14inch-oled-wq-win11-blue-hang-chinh-hang-p247656002.html?spid=247656007,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
275786112,1830555901213,Laptop Asus Vivobook X1404ZA i5 1235U/16GB/512GB/Win11 (NK376W) - Hàng Chính Hãng,Laptop Asus Vivobook X1404ZA i5 1235U/16GB/512GB/Win11 (NK376W) - Hàng Chính Hãng tại Thế Giới Di Động Official giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,14790000,14790000,16490000,1700000,10,,0,0,availability,89,20,17826,Asus,laptop-asus-vivobook-x1404za-i5-1235u-16gb-512gb-win11-nk376w-hang-chinh-hang-p275786112,laptop-asus-vivobook-x1404za-i5-1235u-16gb-512gb-win11-nk376w-hang-chinh-hang-p275786112.html?spid=275786113,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"Thế Giới Di Động Official"},[],2024-12-06
275850204,7707507931115,Laptop HP Envy X360 14-fc0092TU (A19C2PA) (Ultra5 125U/16GB RAM/1TB SSD/14 2.8K Cảm ứng/Bút/Win11/Bạc) - Hàng Chính Hãng,Laptop HP Envy X360 14-fc0092TU (A19C2PA) (Ultra5 125U/16GB RAM/1TB SSD/14 2.8K Cảm ứng/Bút/Win11/Bạc) - Hàng Chính Hãng tại An Khang Computer giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,28990000,28990000,28990000,0,0,,0,0,availability,89,20,17825,HP,laptop-hp-envy-x360-14-fc0092tu-a19c2pa-ultra5-125u-16gb-ram-1tb-ssd-14-2-8k-cam-ung-but-win11-bac-hang-chinh-hang-p275850204,laptop-hp-envy-x360-14-fc0092tu-a19c2pa-ultra5-125u-16gb-ram-1tb-ssd-14-2-8k-cam-ung-but-win11-bac-hang-chinh-hang-p275850204.html?spid=275850205,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"China"; "sellerName":"An Khang Computer"},[],2024-12-06
252172447,9435561980563,Máy Tính Xách Tay Laptop HP 15-DW3033dx (Core i3-1115G4  8GB Ram  256GB SSD NVme  15.6 inch FHD  BT  Win10S  Silver) - Hàng Nhập Khẩu,Máy Tính Xách Tay Laptop HP 15-DW3033dx (Core i3-1115G4  8GB Ram  256GB SSD NVme  15.6 inch FHD  BT  Win10S  Silver) - Hàng Nhập Khẩu tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,11640000,11640000,11640000,0,0,,0,0,availability,89,20,17825,HP,may-tinh-xach-tay-laptop-hp-15-dw3033dx-core-i3-1115g4-8gb-ram-256gb-ssd-nvme-15-6-inch-fhd-bt-win10s-silver-hang-nhap-khau-p252172447,may-tinh-xach-tay-laptop-hp-15-dw3033dx-core-i3-1115g4-8gb-ram-256gb-ssd-nvme-15-6-inch-fhd-bt-win10s-silver-hang-nhap-khau-p252172447.html?spid=252172448,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
273716533,9831707285324,Laptop Asus Expertbook B1502CBA B1502 (Intel Core i5-1235U | RAM 8GB | 512GB SSD | Intel UHD Graphics | 15.6 inch Full HD | Win 11 bản quyền) - Hàng Chính Hãng,Laptop Asus Expertbook B1502CBA B1502 (Intel Core i5-1235U | RAM 8GB | 512GB SSD | Intel UHD Graphics | 15.6 inch Full HD | Win 11 bản quyền) - Hàng Chính Hãng tại ThuanThienTs giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,13290000,13290000,18890000,5600000,30,,0,0,availability,89,20,17826,Asus,laptop-asus-expertbook-b1502cba-b1502-intel-core-i5-1235u-ram-8gb-512gb-ssd-intel-uhd-graphics-15-6-inch-full-hd-win-11-ban-quyen-hang-chinh-hang-p273716533,laptop-asus-expertbook-b1502cba-b1502-intel-core-i5-1235u-ram-8gb-512gb-ssd-intel-uhd-graphics-15-6-inch-full-hd-win-11-ban-quyen-hang-chinh-hang-p273716533.html?spid=273716534,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"ThuanThienTs"},[],2024-12-06
275269577,3446754897485,Laptop ASUS Vivobook 15 X1504ZA i3 1215U/8GB/512GB/Win11 (NJ102W) - Hàng Chính Hãng,Laptop ASUS Vivobook 15 X1504ZA i3 1215U/8GB/512GB/Win11 (NJ102W) - Hàng Chính Hãng  tại AN PHAT COMPUTER giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,11500000,11500000,11500000,0,0,,0,0,availability,89,20,17826,Asus,laptop-asus-vivobook-15-x1504za-i3-1215u-8gb-512gb-win11-nj102w-hang-chinh-hang-p275269577,laptop-asus-vivobook-15-x1504za-i3-1215u-8gb-512gb-win11-nj102w-hang-chinh-hang-p275269577.html?spid=275269578,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Đài Loan"; "sellerName":"AN PHAT COMPUTER"},[],2024-12-06
220792455,3001675910530,Laptop HP Pavilion 14-dv2077TU 7C0W3PA (Core i5 1235U/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver) - Hàng Chính Hãng,Laptop HP Pavilion 14-dv2077TU 7C0W3PA (Core i5 1235U/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver) - Hàng Chính Hãng tại HP Official Store giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,18490000,18490000,18490000,0,0,,0,0,availability,89,20,17825,HP,laptop-hp-pavilion-14-dv2077tu-7c0w3pa-core-i5-1235u-8gb-256gb-ssd-intel-iris-xe-graphics-14-0inch-full-hd-windows-11-home-silver-hang-chinh-hang-p220792455,laptop-hp-pavilion-14-dv2077tu-7c0w3pa-core-i5-1235u-8gb-256gb-ssd-intel-iris-xe-graphics-14-0inch-full-hd-windows-11-home-silver-hang-chinh-hang-p220792455.html?spid=220792649,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"HP Official Store"},[],2024-12-06
195901063,2442931056346,Laptop HP 15S-FQ5104TU i7-1255U/8GB/512GB/Win11 6K7E4PA - Hàng chính hãng,Laptop HP 15S-FQ5104TU i7-1255U/8GB/512GB/Win11 6K7E4PA - Hàng chính hãng tại GIA DỤNG VIỆT giá cực tốt  hoàn tiền 111% nếu hàng giả  nhiều mã giảm giá hôm nay  freeship  giao nhanh 2h. Mua hàng nhanh chóng  thanh toán an toàn tại Tiki. Mua ngay!,18600000,18600000,18600000,0,0,,0,0,availability,89,20,17825,HP,laptop-hp-15s-fq5104tu-i7-1255u-8gb-512gb-win11-6k7e4pa-hang-chinh-hang-p195901063,laptop-hp-15s-fq5104tu-i7-1255u-8gb-512gb-win11-6k7e4pa-hang-chinh-hang-p195901063.html?spid=249010235,{"categoryL1Name":"Laptop - Máy Vi Tính - Linh kiện"; "primaryCategoryName":"Laptop Truyền Thống"; "origin":"Trung Quốc"; "sellerName":"GIA DỤNG VIỆT"},[],2024-12-06
